spanish	english	pos	cefr	tags
pasado mañana	day after tomorrow	phrase	A1.2	MWU|glue|time
pasajero	passenger	noun	A1.2	travel
pasta	pasta	noun	A1.2	food
pedir	to order, ask for	verb	A1.2	food
peinarse	to comb one's hair	verb	A1.2	health|reflexive
peligro	danger	noun	A1.2	
peor	worse, worst	adj	A1.2	
perfecto	perfect	adj	A1.2	education
permitido	allowed	noun	A1.2	
pie	foot	noun	A1.2	health
piel	skin	noun	A1.2	health
pierna	leg	noun	A1.2	health
pintar	to paint	verb	A1.2	health|media
piso	floor, apartment	adv	A1.2	home
playa	beach	noun	A1.2	nature
plaza	square	noun	A1.2	
pollo	chicken	noun	A1.2	food
poner	to put, place	verb	A1.2	
ponerse	to put on [clothing], to put on	verb	A1.2	reflexive
por supuesto	of course	phrase	A1.2	MWU|education|philosophy
posible	possible	adj	A1.2	
postre	dessert	noun	A1.2	food
precio	price	noun	A1.2	food
preocupado	worried	adj	A1.2	health
primavera	spring	noun	A1.2	
probar	to try, test, to taste, se) (to try on, to prove, to test	verb	A1.2	education|food|philosophy|tech
prohibido	forbidden	noun	A1.2	
pronto	soon	adv	A1.2	time
propietario	owner	noun	A1.2	home
propina	tip	noun	A1.2	food
puente	bridge	noun	A1.2	
puesto que	since, given that	phrase	A1.2	MWU|comparison|glue|philosophy|time
queso	cheese	noun	A1.2	food
quitarse	to take off [clothing], to take off	verb	A1.2	reflexive
raro	rare, strange	noun	A1.2	
receta	prescription, recipe	noun	A1.2	health
refrigerador	refrigerator	noun	A1.2	food|home
reloj	watch, clock	noun	A1.2	home
reserva	reservation, reserve	noun	A1.2	food
resfriado	cold	adj	A1.2	health
ropa	clothing	noun	A1.2	
saber	to know, knowledge, to know (facts)	verb	A1.2	philosophy|time
sal	salt	noun	A1.2	food
sala	living room	noun	A1.2	home
salida	exit, departure	noun	A1.2	travel
seguro	sure, confident	adj	A1.2	
según	according to	prep	A1.2	glue|philosophy
semáforo	traffic light	noun	A1.2	
sentir	to feel, regret	verb	A1.2	health
servir	to serve	verb	A1.2	food|society|work
sillón	armchair	noun	A1.2	home
simple	simple	adj	A1.2	education|philosophy|tech
sofá	sofa	noun	A1.2	home
sol	sun	noun	A1.2	nature
solamente	only	adv	A1.2	
sombrero	hat	noun	A1.2	
sopa	soup	adv	A1.2	food
sorprendido	surprised	adj	A1.2	
tal como	just as	phrase	A1.2	MWU|comparison|philosophy
tal vez	perhaps, maybe	phrase	A1.2	MWU|philosophy
tampoco	neither, not either	verb	A1.2	
tan...como	as...as	phrase	A1.2	comparison
tanto como	as much as	phrase	A1.2	MWU|comparison
taxi	taxi	noun	A1.2	travel
te	you - informal object, you	pron	A1.2	
teatro	theater	noun	A1.2	media
techo	ceiling	noun	A1.2	home
televisor	TV set	noun	A1.2	
tener que	to have to	phrase	A1.2	MWU|comparison
tocar	to play, touch, to play (instrument)	verb	A1.2	media
todavía	still, yet	adv	A1.2	time
todavía no	not yet	phrase	A1.2	MWU|time
tomate	tomato	noun	A1.2	food
traer	to bring	verb	A1.2	food
tranquilo	calm	adj	A1.2	health
triste	sad	adj	A1.2	health|media
tuvo	had	noun	A1.2	
típico	typical	noun	A1.2	
varias	several	noun	A1.2	
vecino	neighbor	noun	A1.2	home
verano	summer	noun	A1.2	
verdura	vegetable	noun	A1.2	food
vestido	dress	noun	A1.2	
vestirse	to get dressed	verb	A1.2	home|reflexive
viento	wind	noun	A1.2	nature
vio	saw	noun	A1.2	
ya	already, now	adj	A1.2	time
ya no	not anymore, no longer	phrase	A1.2	MWU|glue|time
zanahoria	carrot	noun	A1.2	food
zapatos	shoes	noun	A1.2	
útil	useful	adj	A1.2	education|tech
a pesar de	despite, in spite of	connector	A2.1	MWU|discourse|glue
a través de	through	phrase	A2.1	MWU|philosophy
abordar	to board, to approach	verb	A2.1	education|travel
aburrimiento	boredom	noun	A2.1	
aburrirse	to be bored	verb	A2.1	reflexive
acabar de	to have just	phrase	A2.1	MWU|philosophy
academia	academy	noun	A2.1	education|media
acampar	to camp	verb	A2.1	
acceso	access	noun	A2.1	tech
actor	actor, actress	noun	A2.1	media
actriz	actor, actress	noun	A2.1	media
actuar	to act	verb	A2.1	media
además de	besides, in addition to	phrase	A2.1	MWU|glue
aderezo	dressing	noun	A2.1	food
adjunto	attachment	noun	A2.1	tech
admirar	to admire	verb	A2.1	health|media
aduana	customs	noun	A2.1	travel
aficionada	fan	noun	A2.1	sports
agencia de viajes	travel agency	phrase	A2.1	MWU|travel
agradecido	grateful	adj	A2.1	
agrio	sour	adj	A2.1	food
agudo	acute	adj	A2.1	health
aire	air	noun	A2.1	nature
ajedrez	chess	noun	A2.1	sports
ajo	garlic	noun	A2.1	food
al lado de	next to, beside	phrase	A2.1	MWU
albergue	hostel	noun	A2.1	travel
alegrarse	to be glad	verb	A2.1	reflexive
alegría	joy, happiness	noun	A2.1	
alguno	some, any	pron	A2.1	
aliviado	relieved	adj	A2.1	
aliviar	to relieve	verb	A2.1	
aliviarse	to feel relief	verb	A2.1	reflexive
alivio	relief	noun	A2.1	
alojamiento	accommodation	noun	A2.1	travel
alrededor de	around	phrase	A2.1	MWU
altavoces	speakers	noun	A2.1	tech
altura	height	noun	A2.1	
alumna	student, pupil	adv	A2.1	education
alérgico	allergic	adj	A2.1	health
amargo	bitter	adj	A2.1	food
ambicioso	ambitious	adj	A2.1	work
ambulancia	ambulance	noun	A2.1	health
amiga	friend	noun	A2.1	society
amistad	friendship	noun	A2.1	society
amor	love	noun	A2.1	
analizar	to analyze	verb	A2.1	education|philosophy|tech
anchura	width	noun	A2.1	
andén	platform	noun	A2.1	travel
anfitriona	host	noun	A2.1	society
animación	animation	noun	A2.1	media
animar	to cheer, encourage	verb	A2.1	
ansioso	anxious	adj	A2.1	
anteriormente	previously	adv	A2.1	time
antes de	before	phrase	A2.1	MWU|glue|time
antipático	unfriendly	adj	A2.1	
anulado	cancelled	noun	A2.1	travel
apagar	to turn off	verb	A2.1	tech
apenas	barely, hardly	verb	A2.1	time
apio	celery	noun	A2.1	food
aplaudir	to applaud	verb	A2.1	media|sports
aplicación	application, app	noun	A2.1	tech|work
aprender	to learn	verb	A2.1	education|health
aprendizaje	learning	noun	A2.1	education
aprobar	to pass	verb	A2.1	education
archivo	file	noun	A2.1	tech|work
arte	art	noun	A2.1	education|media
artes marciales	martial arts	phrase	A2.1	MWU|media
artista	artist	noun	A2.1	media
artístico	artistic	adj	A2.1	media
asar	to roast, grill	verb	A2.1	food
asignatura	subject	noun	A2.1	education
asistente	assistant	noun	A2.1	work
asistir	to attend, to assist	verb	A2.1	education|media|society
asombrado	amazed	adj	A2.1	
asustarse	to get scared	verb	A2.1	reflexive
atender	to attend to	verb	A2.1	work
aterrador	terrifying	adj	A2.1	media
aterrizar	to land	verb	A2.1	travel
atlas	atlas	noun	A2.1	education
atletismo	athletics	noun	A2.1	sports
auditorio	auditorium	noun	A2.1	education|media
audífonos	headphones	noun	A2.1	tech
aula	classroom	noun	A2.1	education
aumento	raise	noun	A2.1	work
autora	author	noun	A2.1	media
avanzado	advanced	adj	A2.1	education|philosophy|tech
aventurero	adventurous	adj	A2.1	travel
aún	still, even	adv	A2.1	time
ballet	ballet	noun	A2.1	media
banda sonora	soundtrack	phrase	A2.1	MWU|media
batidora	mixer	noun	A2.1	food
batir	to beat	verb	A2.1	food
bebida	drink	noun	A2.1	food
beca	scholarship	noun	A2.1	education
bienestar	well-being	verb	A2.1	health
billar	billiards	verb	A2.1	food
biología	biology	noun	A2.1	education|tech
blog	blog	noun	A2.1	tech
boda	wedding	noun	A2.1	society
bolos	bowling	noun	A2.1	sports
borrador	eraser	noun	A2.1	education
borrar	to delete, erase	verb	A2.1	tech
bosque	forest	noun	A2.1	nature
boxeo	boxing	noun	A2.1	sports
bricolaje	DIY, home improvement	noun	A2.1	home
brócoli	broccoli	noun	A2.1	food
bucear	to dive, snorkel	verb	A2.1	
buceo	diving	noun	A2.1	sports
básico	basic	adj	A2.1	education|philosophy
béisbol	baseball	noun	A2.1	media|sports
caballo	horse	noun	A2.1	nature
caer	to fall	verb	A2.1	
cafetera	coffee maker	noun	A2.1	food
cafetería	cafeteria	noun	A2.1	education
calculadora	calculator	noun	A2.1	education
calcular	to calculate	verb	A2.1	education|philosophy|tech|time
calentar	to heat	verb	A2.1	food
calificación	grade	noun	A2.1	education
calificado	qualified	adj	A2.1	work
calificar	to grade	verb	A2.1	education
cama doble	double bed	phrase	A2.1	MWU|travel
cama individual	single bed	phrase	A2.1	MWU|travel
cambio	exchange, change	noun	A2.1	philosophy
campeona	champion	noun	A2.1	
campeonato	championship	noun	A2.1	sports
camping	campsite	noun	A2.1	
cancelar	to cancel	verb	A2.1	travel
canción	song	noun	A2.1	media
canotaje	canoeing	noun	A2.1	sports
capacitación	training	noun	A2.1	work
capítulo	chapter	noun	A2.1	media
carpeta	folder	adj	A2.1	education|work
carrera	career	noun	A2.1	work
carácter	character	verb	A2.1	health
casada	married	noun	A2.1	society
caza	hunting	noun	A2.1	sports
cazar	to hunt	verb	A2.1	
cazuela	casserole	noun	A2.1	food
celebración	celebration	noun	A2.1	
celos	jealousy	noun	A2.1	
celoso	jealous	adj	A2.1	
centímetro	centimeter	noun	A2.1	
cerca de	near, close to	phrase	A2.1	MWU
cerdo	pig	noun	A2.1	nature
certificado	certificate	noun	A2.1	education
chat	chat	noun	A2.1	tech
chatear	to chat	verb	A2.1	tech
chef	chef	noun	A2.1	food
chile	pepper	noun	A2.1	food
cicatriz	scar	noun	A2.1	health
ciclismo	cycling	noun	A2.1	sports
cielo	sky	noun	A2.1	nature
ciencias	sciences, science	noun	A2.1	education
circo	circus	noun	A2.1	media
cirujano	surgeon	noun	A2.1	health
cita	date, appointment, citation, quote	noun	A2.1	
clase	class	noun	A2.1	education|reflexive
cliente	client, customer	noun	A2.1	education|food|work
clásico	classic	adj	A2.1	media
clínica	clinic	noun	A2.1	health
col	cabbage	noun	A2.1	food
colaborar	to collaborate	verb	A2.1	society|work
coleccionar	to collect	verb	A2.1	
colega	colleague	noun	A2.1	work
colegio	school, school (private)	noun	A2.1	education
colgar	to hang up	verb	A2.1	tech
colina	hill	noun	A2.1	nature
comentar	to comment	verb	A2.1	media
comercial	commercial	noun	A2.1	media
como	how, as	verb	A2.1	philosophy
comparar	to compare	verb	A2.1	education
compañera	colleague	noun	A2.1	work
compañera de clase	classmate	phrase	A2.1	MWU|education|reflexive
compañía	company	noun	A2.1	work
competente	competent	adj	A2.1	work
competición	competition	noun	A2.1	
competir	to compete	verb	A2.1	sports|work
completamente	completely	adv	A2.1	health|philosophy
completar	to complete	verb	A2.1	work
completo	complete	adj	A2.1	
comportarse	to behave	verb	A2.1	reflexive
comprar souvenirs	to buy souvenirs	phrase	A2.1	MWU|travel
comprender	to understand	verb	A2.1	education|philosophy
comprometido	committed	adj	A2.1	work
condimentar	to season	verb	A2.1	food
condimento	seasoning	noun	A2.1	food
conectar	to connect	verb	A2.1	tech
conectarse	to connect	verb	A2.1	reflexive|tech
conejo	rabbit	noun	A2.1	nature
confianza	trust, confidence	noun	A2.1	philosophy
confiar	to trust	verb	A2.1	health|philosophy
confirmar	to confirm	verb	A2.1	education|philosophy|tech|travel
confundido	confused	adj	A2.1	
confundir	to confuse	verb	A2.1	
confundirse	to get confused	verb	A2.1	reflexive
confusión	confusion	noun	A2.1	
conmovedor	moving	adj	A2.1	media
conocida	acquaintance	noun	A2.1	
conocimiento	knowledge	adv	A2.1	education|philosophy|time|work
consultorio	doctor's office	noun	A2.1	health
contador	accountant	noun	A2.1	work
contagioso	contagious	adj	A2.1	health
contestar	to answer	verb	A2.1	tech
contraseña	password	noun	A2.1	tech|work
contrato	contract	noun	A2.1	work
copiar	to copy	verb	A2.1	education|tech
corregir	to correct	verb	A2.1	education
cortar	to cut	verb	A2.1	food|tech
coser	to sew	verb	A2.1	
crear	to create	verb	A2.1	media|tech|work
creativo	creative	adj	A2.1	media|work
criticar	to criticize, to critique	verb	A2.1	education|media|society
cruel	cruel	adj	A2.1	
crujiente	crispy	adj	A2.1	food
crónico	chronic	adj	A2.1	health
cuando	when	verb	A2.1	philosophy
cuarto	quarter	noun	A2.1	media
cuchara	spoon	noun	A2.1	food
cucharita	teaspoon	noun	A2.1	food
cuchillo	knife	noun	A2.1	food
cuento	story, short story	noun	A2.1	media
culpa	guilt	noun	A2.1	
cultural	cultural	adj	A2.1	travel
curar	to cure	verb	A2.1	health
curarse	to get better	verb	A2.1	health|reflexive
curiosidad	curiosity	noun	A2.1	
currículum	résumé, CV, resume	noun	A2.1	work
curso	course	noun	A2.1	education
cuñada	brother-in-law, sister-in-law	noun	A2.1	society
cámara	camera, chamber	noun	A2.1	tech
damas	checkers	noun	A2.1	sports
deadline	deadline	noun	A2.1	work
debajo de	under, below	phrase	A2.1	MWU
deberes	homework, duties	noun	A2.1	home|philosophy
decepcionado	disappointed	adj	A2.1	
decidir	to decide	verb	A2.1	work
dedicado	dedicated	adj	A2.1	work
definir	to define	verb	A2.1	education
dejar de	to stop doing	phrase	A2.1	MWU|philosophy
dejar propina	to leave a tip	phrase	A2.1	MWU|food
delante de	in front of	phrase	A2.1	MWU
dentista	dentist	noun	A2.1	health
dentro de	inside of	phrase	A2.1	MWU
desanimado	discouraged	adj	A2.1	
desarrollar	to develop	verb	A2.1	society|tech|work
desayuno incluido	breakfast included	phrase	A2.1	MWU|travel
descargar	to download	verb	A2.1	tech
descomponerse	to break down	verb	A2.1	reflexive|tech
desconectar	to disconnect	verb	A2.1	tech
desconectarse	to disconnect	verb	A2.1	reflexive|tech
desconfiar	to distrust	verb	A2.1	health|philosophy
describir	to describe	verb	A2.1	education
descubrir	to discover	verb	A2.1	tech|travel
desde que	since (time)	phrase	A2.1	MWU|comparison|glue|time
desesperación	desperation	noun	A2.1	
desesperanzado	hopeless	adj	A2.1	
desierto	desert	noun	A2.1	nature
desinstalar	to uninstall	verb	A2.1	tech
despacho	office, study	noun	A2.1	work
despegar	to take off	verb	A2.1	travel
despreciar	to despise	verb	A2.1	health
después de	after	phrase	A2.1	MWU|glue|time
destino	destination	noun	A2.1	travel
detrás de	behind	phrase	A2.1	MWU
diagnóstico	diagnosis	noun	A2.1	health
diccionario	dictionary	noun	A2.1	education
digital	digital	adj	A2.1	tech
diploma	diploma	noun	A2.1	education
director	director	noun	A2.1	media|work
directora	director	noun	A2.1	media
dirigir	to manage, to direct	verb	A2.1	media|work
discutir	to discuss	verb	A2.1	work
disfrutar	to enjoy	verb	A2.1	health|media
distinto	different	adj	A2.1	
divertirse	to have fun	verb	A2.1	media|reflexive
divorciada	divorced	noun	A2.1	society
divorcio	divorce	noun	A2.1	society
documento	document	noun	A2.1	tech|work
doméstico	domestic	adj	A2.1	travel
donde	where	pron	A2.1	philosophy
dramático	dramatic	adj	A2.1	media
duda	doubt	noun	A2.1	philosophy
duro	hard	adj	A2.1	food
educación	education	noun	A2.1	education
educación física	physical education	phrase	A2.1	MWU|education
educativo	educational	adj	A2.1	media
eficiente	efficient	adj	A2.1	work
ejercicio	exercise	noun	A2.1	
electrónico	electronic	adj	A2.1	tech
elefante	elephant	noun	A2.1	nature
elemental	elementary	adj	A2.1	education|philosophy
elogiar	to praise	verb	A2.1	
embarcar	to board	verb	A2.1	travel
emergencia	emergency	noun	A2.1	health|society
emocionar	to excite	verb	A2.1	
emocionarse	to get excited	verb	A2.1	reflexive
emoción	emotion	noun	A2.1	
empatar	to tie, draw	verb	A2.1	sports
empeorar	to worsen	verb	A2.1	health
empeorarse	to get worse	verb	A2.1	health|reflexive
empezar a	to begin to	phrase	A2.1	MWU
empleada	employee	noun	A2.1	work
empleado	employee	noun	A2.1	work
empresa	company, business	noun	A2.1	work
en cambio	on the other hand	connector	A2.1	MWU|discourse|glue|philosophy
en lugar de	instead of	phrase	A2.1	MWU|discourse|glue|philosophy
enamorado	in love	adj	A2.1	
enamorarse	to fall in love	verb	A2.1	reflexive
encender	to turn on	verb	A2.1	tech
enciclopedia	encyclopedia	noun	A2.1	education
encima de	on top of	phrase	A2.1	MWU
enfermar	to get sick	verb	A2.1	health
enfermarse	to get sick	verb	A2.1	health|reflexive
enfriar	to cool	verb	A2.1	food
engañar	to deceive	verb	A2.1	
enlace	link	noun	A2.1	tech
enojar	to anger	verb	A2.1	
enojarse	to get angry	verb	A2.1	reflexive
enojo	anger	noun	A2.1	
ensayo	essay	noun	A2.1	education
enseñanza	teaching	noun	A2.1	education
enseñar	to teach	verb	A2.1	education
entender	to understand	verb	A2.1	education|philosophy
entrada	appetizer	noun	A2.1	food
entradas	tickets	noun	A2.1	travel
entrenar	to train	verb	A2.1	
entretenerse	to entertain oneself	verb	A2.1	media|reflexive
entretenido	entertaining	adj	A2.1	media
entretenimiento	entertainment	noun	A2.1	media
entrevista	interview	noun	A2.1	media|travel|work
entristecerse	to become sad	verb	A2.1	reflexive
entusiasmado	enthusiastic	adj	A2.1	discourse|glue
enviar	to send	verb	A2.1	tech|work
envidioso	envious	adj	A2.1	
equipo	team	noun	A2.1	sports|work
equitación	horse riding	noun	A2.1	nature
es decir	that is to say	connector	A2.1	MWU|discourse|glue
escala	layover, stopover	noun	A2.1	travel
escalada	climbing	noun	A2.1	sports
escalar	to climb	verb	A2.1	
escena	scene	noun	A2.1	media
escritora	writer	noun	A2.1	media
escritorio	desk	noun	A2.1	education
escuela primaria	elementary school	phrase	A2.1	MWU|education
escuela secundaria	middle school	phrase	A2.1	MWU|education
español	Spanish	noun	A2.1	education
especialidad	specialty	noun	A2.1	food
especialista	specialist	noun	A2.1	health
especialmente	especially	adv	A2.1	philosophy|time
especias	spices	noun	A2.1	food
espectadora	spectator	noun	A2.1	sports
espectáculo	show, performance, spectacle	noun	A2.1	media
esperanza	hope	noun	A2.1	philosophy
esperanzado	hopeful	adj	A2.1	
espinaca	spinach	noun	A2.1	food
esposa	husband, wife	noun	A2.1	media
esquiar	to ski	verb	A2.1	
esquí	skiing	noun	A2.1	sports
estado de ánimo	mood	phrase	A2.1	MWU
estrella	star	noun	A2.1	nature
estresado	stressed	adj	A2.1	
estresar	to stress (someone)	verb	A2.1	
estresarse	to get stressed	verb	A2.1	reflexive
evaluar	to evaluate	verb	A2.1	education|media
examen	exam	noun	A2.1	education
examinar	to examine	verb	A2.1	education|health|philosophy|tech
excelente	excellent	adj	A2.1	education
excursión	excursion, trip	noun	A2.1	travel
exitoso	successful	adj	A2.1	work
experiencia	experience	noun	A2.1	work
experimentado	experienced	adj	A2.1	work
explicar	to explain	verb	A2.1	education|philosophy|work
explorar	to explore	verb	A2.1	education|tech|travel
exquisito	exquisite	adj	A2.1	food|media
extranjero	foreigner, foreign, abroad	noun	A2.1	travel
extrovertido	outgoing	adj	A2.1	
exótico	exotic	adj	A2.1	travel
facturar	to check in luggage, to check in	verb	A2.1	travel
faltar	to miss (class)	verb	A2.1	education
famoso	famous	adj	A2.1	media
fascinante	fascinating	adj	A2.1	media
feria	fair	noun	A2.1	media
festival	festival	noun	A2.1	media
fiesta	party	noun	A2.1	media
film	film	noun	A2.1	media
filosofía	philosophy	noun	A2.1	education|philosophy
finalmente	finally	adv	A2.1	time
flor	flower	noun	A2.1	nature
fotografiar	to photograph	verb	A2.1	media|travel
freír	to fry	verb	A2.1	food
frontera	border	noun	A2.1	travel
frustrado	frustrated	adj	A2.1	
frustrar	to frustrate	verb	A2.1	
frustrarse	to get frustrated	verb	A2.1	reflexive
fuego	fire	noun	A2.1	nature
fuera de	outside of	phrase	A2.1	MWU
fuerte	strong	adj	A2.1	food|health
funcionar	to work, function	verb	A2.1	tech
función	show, performance	noun	A2.1	media
furioso	furious	adj	A2.1	
fábrica	factory	noun	A2.1	work
física	physics	noun	A2.1	education
fútbol americano	American football	phrase	A2.1	MWU|health
galería	gallery	noun	A2.1	media
gallina	hen	noun	A2.1	nature
ganar	to win, to earn	verb	A2.1	sports|work
generalmente	generally	adv	A2.1	time
generoso	generous	adj	A2.1	
geografía	geography	noun	A2.1	education
gerente	manager	noun	A2.1	work
gimnasia	gymnastics	noun	A2.1	sports
gimnasio	gym	noun	A2.1	sports|travel
golf	golf	noun	A2.1	sports
golpear	to hit	verb	A2.1	sports
grabadora	recorder	noun	A2.1	tech
grabar	to record	verb	A2.1	media|tech
gracioso	funny	adj	A2.1	media
grado	degree	noun	A2.1	
graduarse	to graduate	verb	A2.1	education|reflexive
gramo	gram	noun	A2.1	
graso	greasy	adj	A2.1	food
grave	serious	adj	A2.1	health
gravemente	seriously	adv	A2.1	health|philosophy
grupo	group, band	adv	A2.1	media
guardar	to save	verb	A2.1	tech
guisar	to stew	verb	A2.1	food
guión	script	noun	A2.1	media
guía	guide	noun	A2.1	travel
guía turística	tour guide	phrase	A2.1	MWU|travel
género	genre	noun	A2.1	media
habilidad	skill	noun	A2.1	media|work
habitación	room	noun	A2.1	home|travel
harina	flour	noun	A2.1	food
hasta que	until	phrase	A2.1	MWU|comparison|glue|time
hermoso	beautiful	adj	A2.1	media|travel
